match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
7892529,2019-05-02,Bergischer HC,Füchse Berlin,28,26,1.8,7.5,2.7,"[{'jmeno': 'Linus Arnesson', 'goly': 2}, {'jmeno': 'Tomas Babak', 'goly': 6}, {'jmeno': 'Rafael Baena Gonzales', 'goly': 3}, {'jmeno': 'Jeffrey Boomhouwer', 'goly': 2}, {'jmeno': 'Bogdan Andre Criciotoiu', 'goly': 0}, {'jmeno': 'Max Darj', 'goly': 5}, {'jmeno': 'Fabian Gutbrod', 'goly': 1}, {'jmeno': 'Milan Kotrc', 'goly': 2}, {'jmeno': 'Kristian Nippes', 'goly': 2}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 35.9, 'zakroky': 14, 'strely_proti': 39}, {'jmeno': 'Csaba Szucs', 'goly': 1}, {'jmeno': 'Arnor Thor Gunnarsson', 'goly': 4}]","[{'jmeno': 'Jacob Holm', 'goly': 2}, {'jmeno': 'Johan Koch', 'goly': 2}, {'jmeno': 'Stipe Mandalinic', 'goly': 1}, {'jmeno': 'Mijajlo Marsenic', 'goly': 1}, {'jmeno': 'Velimir Petkovic', 'goly': 0}, {'jmeno': 'Paul Drux', 'goly': 3}, {'jmeno': 'Bjarki Mar Elisson', 'goly': 6}, {'jmeno': 'Jakov Gojun', 'goly': 0}, {'jmeno': 'Silvio Heinevetter', 'uspesnost_zakroku_procenta': 32.4, 'zakroky': 11, 'strely_proti': 34}, {'jmeno': 'Hans Lindberg', 'goly': 4}, {'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 4, 'strely_proti': 8}, {'jmeno': 'Fabian Wiede', 'goly': 3}, {'jmeno': 'Mattias Zachrisson', 'goly': 4}]",0.8,0.2,27.2,25.2,28.2,30.8,0.8,0.2,0.2,27.0,28.8,32.2,22.2
7892507,2019-05-02,HSG Wetzlar,VfL Gummersbach,30,23,1.25,10.0,6.0,"[{'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 5, 'strely_proti': 10}, {'jmeno': 'Lenny Rubin', 'goly': 3}, {'jmeno': 'Kristian Bjornsen', 'goly': 2}, {'jmeno': 'Stefan Cavor', 'goly': 8}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 3}, {'jmeno': 'Maximilian Holst', 'goly': 9}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 8, 'strely_proti': 24}, {'jmeno': 'Stefan Kneer', 'goly': 1}, {'jmeno': 'Anton Lindskog', 'goly': 1}, {'jmeno': 'Filip Mirkulovski', 'goly': 1}, {'jmeno': 'Nils Torbrugge', 'goly': 1}, {'jmeno': 'Lars Weissgerber', 'goly': 1}]","[{'jmeno': 'Fynn Herzig', 'goly': 2}, {'jmeno': 'Ivan Martinović', 'goly': 4}, {'jmeno': 'Florian Baumgartner', 'goly': 0}, {'jmeno': 'Alexander Becker', 'goly': 0}, {'jmeno': 'Eirik Köpp', 'goly': 0}, {'jmeno': 'Carsten Lichtlein', 'uspesnost_zakroku_procenta': 11.1, 'zakroky': 1, 'strely_proti': 9}, {'jmeno': 'Pouya Norouzinezhad', 'goly': 4}, {'jmeno': 'Moritz Preuss', 'goly': 3}, {'jmeno': 'Matthias Puhle', 'goly': 0}, {'jmeno': 'Tobias Schroter', 'goly': 3}, {'jmeno': 'Marvin Sommer', 'goly': 5}, {'jmeno': 'Stanislav Zhukov', 'goly': 2}]",0.2,0.2,25.2,27.2,23.0,26.4,0.4,0.2,1.0,26.2,23.799999999999997,18.4,30.4
7892509,2019-05-02,Die Eulen Ludwigshafen,MT Melsungen,22,27,7.5,11.0,1.2,"[{'jmeno': 'David Spiler', 'goly': 3}, {'jmeno': 'Benjamnin Matschke', 'goly': 0}, {'jmeno': 'Matej Asanin', 'uspesnost_zakroku_procenta': 25.7, 'zakroky': 9, 'strely_proti': 35}, {'jmeno': 'Pascal Buhrer', 'goly': 3}, {'jmeno': 'Gunnar Dietrich', 'goly': 4}, {'jmeno': 'Kai Dippe', 'goly': 2}, {'jmeno': 'Pascal Durak', 'goly': 1}, {'jmeno': 'Alexander Falk', 'goly': 0}, {'jmeno': 'Max Haider', 'goly': 2}, {'jmeno': 'Stefan Hanemann', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 1, 'strely_proti': 2}, {'jmeno': 'Jerome Muller', 'goly': 3}, {'jmeno': 'Stefan Salger', 'goly': 0}, {'jmeno': 'Jonathan Scholz', 'goly': 3}, {'jmeno': 'Frederic Stuber', 'goly': 0}, {'jmeno': 'Azat Valiullin', 'goly': 1}]","[{'jmeno': 'Simon Birkefeldt', 'goly': 2}, {'jmeno': 'Roman Sidorowicz', 'goly': 4}, {'jmeno': 'Michael Allendorf', 'goly': 2}, {'jmeno': 'Felix Danner', 'goly': 0}, {'jmeno': 'Dimitri Ignatow', 'goly': 7}, {'jmeno': 'Finn Lemke', 'goly': 3}, {'jmeno': 'Marino Maric', 'goly': 5}, {'jmeno': 'Lasse Reinhold Mikkelsen', 'goly': 4}, {'jmeno': 'Philipp Müller', 'goly': 0}, {'jmeno': 'Timm Schneider', 'goly': 0}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 40.5, 'zakroky': 15, 'strely_proti': 37}]",0.2,0.6,22.4,30.2,25.8,24.0,0.2,0.6,0.0,23.2,23.4,29.1,38.3
7892505,2019-05-04,HC Erlangen,THW Kiel,21,30,8.5,12.0,1.16,"[{'jmeno': 'Petter Overby', 'goly': 2}, {'jmeno': 'Christopher Bissel', 'goly': 1}, {'jmeno': 'Nico Büdel', 'goly': 6}, {'jmeno': 'Michael Haaß', 'goly': 0}, {'jmeno': 'Nikolas Katsigiannis', 'uspesnost_zakroku_procenta': 28.1, 'zakroky': 9, 'strely_proti': 32}, {'jmeno': 'Benedikt Kellner', 'goly': 3}, {'jmeno': 'Nikolai Link', 'goly': 2}, {'jmeno': 'Martin Murawski', 'goly': 0}, {'jmeno': 'Jan Schaffer', 'goly': 1}, {'jmeno': 'Andreas Schroder', 'goly': 2}, {'jmeno': 'Gorazd Skof', 'uspesnost_zakroku_procenta': 22.2, 'zakroky': 2, 'strely_proti': 9}, {'jmeno': 'Nicolai Theilinger', 'goly': 2}, {'jmeno': 'Florian von Gruchalla', 'goly': 2}]","[{'jmeno': 'Nikola Bilyk', 'goly': 3}, {'jmeno': 'Magnus Landin', 'goly': 4}, {'jmeno': 'Domagoj Duvnjak', 'goly': 1}, {'jmeno': 'Niclas Ekberg', 'goly': 6}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 8}, {'jmeno': 'Lukas Nilsson', 'goly': 5}, {'jmeno': 'Hendrik Pekeler', 'goly': 1}, {'jmeno': 'Ole Rahmel', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 2}, {'jmeno': 'Steffen Weinhold', 'goly': 2}, {'jmeno': 'Patrick Wiencek', 'goly': 3}, {'jmeno': 'Andreas Wolff', 'uspesnost_zakroku_procenta': 42.9, 'zakroky': 9, 'strely_proti': 21}, {'jmeno': 'Miha Zarabec', 'goly': 2}]",0.6,1.0,25.8,26.6,31.2,24.6,0.4,1.0,0.0,27.300000000000004,32.800000000000004,30.3,36.2
7892513,2019-05-05,TSV GWD Minden,Füchse Berlin,27,28,3.3,8.0,1.57,"[{'jmeno': 'Magnus Gullerud', 'goly': 3}, {'jmeno': 'Kevin Gulliksen', 'goly': 9}, {'jmeno': 'Luka Zvizej', 'goly': 1}, {'jmeno': 'Leon Grabenstein', 'uspesnost_zakroku_procenta': 31.8, 'zakroky': 7, 'strely_proti': 22}, {'jmeno': 'Frank Carstens', 'goly': 0}, {'jmeno': 'Andreas Cederholm', 'goly': 5}, {'jmeno': 'Dalibor Doder', 'goly': 3}, {'jmeno': 'Mats Korte', 'goly': 0}, {'jmeno': 'Marian Michalczik', 'goly': 3}, {'jmeno': 'Miljan Pusica', 'goly': 1}, {'jmeno': 'Christoffer Rambo', 'goly': 0}, {'jmeno': 'Savvas Savvas', 'goly': 2}, {'jmeno': 'Kim Sonne-Hansen', 'uspesnost_zakroku_procenta': 18.8, 'zakroky': 3, 'strely_proti': 16}]","[{'jmeno': 'Jacob Holm', 'goly': 6}, {'jmeno': 'Johan Koch', 'goly': 1}, {'jmeno': 'Stipe Mandalinic', 'goly': 3}, {'jmeno': 'Mijajlo Marsenic', 'goly': 4}, {'jmeno': 'Velimir Petkovic', 'goly': 0}, {'jmeno': 'Paul Drux', 'goly': 5}, {'jmeno': 'Bjarki Mar Elisson', 'goly': 3}, {'jmeno': 'Jakov Gojun', 'goly': 0}, {'jmeno': 'Silvio Heinevetter', 'uspesnost_zakroku_procenta': 28.9, 'zakroky': 11, 'strely_proti': 38}, {'jmeno': 'Hans Lindberg', 'goly': 2}, {'jmeno': 'Erik Schmidt', 'goly': 0}, {'jmeno': 'Fabian Wiede', 'goly': 3}, {'jmeno': 'Mattias Zachrisson', 'goly': 1}]",0.4,0.2,24.4,24.0,29.0,31.2,0.2,0.2,0.0,26.200000000000003,29.6,45.5,23.9
7892514,2019-05-05,Bergischer HC,TVB 1898 Stuttgart,29,28,1.25,10.0,6.5,"[{'jmeno': 'Linus Arnesson', 'goly': 4}, {'jmeno': 'Tomas Babak', 'goly': 1}, {'jmeno': 'Rafael Baena Gonzales', 'goly': 2}, {'jmeno': 'Jeffrey Boomhouwer', 'goly': 2}, {'jmeno': 'Max Darj', 'goly': 3}, {'jmeno': 'Fabian Gutbrod', 'goly': 4}, {'jmeno': 'Milan Kotrc', 'goly': 1}, {'jmeno': 'Kristian Nippes', 'goly': 3}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 1, 'strely_proti': 5}, {'jmeno': 'Bastian Rutschmann', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 9, 'strely_proti': 33}, {'jmeno': 'Csaba Szucs', 'goly': 1}, {'jmeno': 'Arnor Thor Gunnarsson', 'goly': 8}]","[{'jmeno': 'Lukas Von Deschwanden', 'goly': 2}, {'jmeno': 'Simon Baumgarten', 'goly': 2}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 34.1, 'zakroky': 14, 'strely_proti': 41}, {'jmeno': 'Max Hafner', 'goly': 1}, {'jmeno': 'Jonas Maier', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Sascha Pfattheicher', 'goly': 2}, {'jmeno': 'Samuel Rothlisberger', 'goly': 0}, {'jmeno': 'Bobby Schagen', 'goly': 3}, {'jmeno': 'Tobias Schimmelbauer', 'goly': 4}, {'jmeno': 'David Schmidt', 'goly': 7}, {'jmeno': 'Michael Schweikardt', 'goly': 2}, {'jmeno': 'Manuel Spath', 'goly': 2}, {'jmeno': 'Dominik Weiss', 'goly': 3}]",0.8,0.4,26.8,25.0,28.6,27.8,0.8,0.4,0.2,24.400000000000002,33.8,31.4,33.7
7892511,2019-05-05,TSV Hannover Burgdorf,SC Magdeburg,26,31,3.6,8.5,1.5,"[{'jmeno': 'Nejc Cehte', 'goly': 1}, {'jmeno': 'Urban Lesjak', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 4, 'strely_proti': 20}, {'jmeno': 'Cristian Ugalde', 'goly': 3}, {'jmeno': 'Fabian Bohm', 'goly': 1}, {'jmeno': 'Ilija Brozovic', 'goly': 0}, {'jmeno': 'Hannes Feise', 'goly': 3}, {'jmeno': 'Kai Hafner', 'goly': 4}, {'jmeno': 'Torge Johannsen', 'goly': 0}, {'jmeno': 'Timo Kastening', 'goly': 8}, {'jmeno': 'Morten Olsen', 'goly': 4}, {'jmeno': 'Evgeni Pevnov', 'goly': 2}, {'jmeno': 'Martin Ziemer', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 6, 'strely_proti': 21}]","[{'jmeno': 'Bennet Wiegert', 'goly': 0}, {'jmeno': 'Marko Bezjak', 'goly': 2}, {'jmeno': 'Piotr Chrapkowski', 'goly': 2}, {'jmeno': 'Mads Christiansen', 'goly': 3}, {'jmeno': 'Jannick Green', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 13, 'strely_proti': 39}, {'jmeno': 'Zeljko Musa', 'goly': 2}, {'jmeno': 'Matthias Musche', 'goly': 10}, {'jmeno': ""Christian O'Sullivan"", 'goly': 5}, {'jmeno': 'Daniel Pettersson', 'goly': 5}, {'jmeno': 'Ignacio Plaza Jimenez', 'goly': 2}]",0.0,0.6,26.2,28.0,28.0,26.4,0.2,0.8,0.4,26.4,16.4,28.3,30.8
7892488,2019-05-05,Rhein Neckar Löwen,SG Bietigheim-Metterzimmern,30,15,1.01,25.0,25.0,"[{'jmeno': 'Ilija Abutovic', 'goly': 0}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 15, 'strely_proti': 30}, {'jmeno': 'Steffen Fath', 'goly': 4}, {'jmeno': 'Gedeon Guardiola', 'goly': 3}, {'jmeno': 'Jannik Kohlbacher', 'goly': 3}, {'jmeno': 'Vladan Lipovina', 'goly': 2}, {'jmeno': 'Mads Mensah Larsen', 'goly': 1}, {'jmeno': 'Bogdan Radivojevic', 'goly': 4}, {'jmeno': 'Andy Schmid', 'goly': 6}, {'jmeno': 'Filip Taleski', 'goly': 0}, {'jmeno': 'Jerry Tollbring', 'goly': 7}]","[{'jmeno': 'Vetle Ronningen', 'goly': 1}, {'jmeno': 'Max Trost', 'goly': 5}, {'jmeno': 'Dominik Claus', 'goly': 1}, {'jmeno': 'Jan Döll', 'goly': 1}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Max Emanuel', 'goly': 1}, {'jmeno': 'Jonathan Fischer', 'goly': 0}, {'jmeno': 'Michael Kraus', 'goly': 0}, {'jmeno': 'Jonas Link', 'goly': 3}, {'jmeno': 'Martin Marcec', 'goly': 2}, {'jmeno': 'Jurgen Muller', 'uspesnost_zakroku_procenta': 31.7, 'zakroky': 13, 'strely_proti': 41}, {'jmeno': 'Christian Schafer', 'goly': 1}, {'jmeno': 'Nikola Vlahovic', 'goly': 0}]",0.6,0.0,26.6,26.8,22.8,28.6,0.8,0.0,1.0,25.199999999999996,23.600000000000005,29.9,26.7
7892508,2019-05-05,TBV Lemgo,Frisch Auf Göppingen,25,30,2.7,7.5,1.8,"[{'jmeno': 'Dani Baijens', 'goly': 2}, {'jmeno': 'Fynn Hangstein', 'goly': 1}, {'jmeno': 'Julius Rose', 'goly': 3}, {'jmeno': 'Florian Kehrmann', 'goly': 0}, {'jmeno': 'Dominik Ebner', 'goly': 1}, {'jmeno': 'Isaias Guardiola', 'goly': 2}, {'jmeno': 'Tim Hornke', 'goly': 8}, {'jmeno': 'Robin Hübscher', 'goly': 2}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 35.0, 'zakroky': 14, 'strely_proti': 40}, {'jmeno': 'Christian Klimek', 'goly': 2}, {'jmeno': 'Christoph Theuerkauf', 'goly': 1}, {'jmeno': 'Piotr Wyszomirski', 'uspesnost_zakroku_procenta': 42.9, 'zakroky': 3, 'strely_proti': 7}, {'jmeno': 'Fabian van Olphen', 'goly': 3}]","[{'jmeno': 'Josip Peric', 'goly': 1}, {'jmeno': 'Tim Sorensen', 'goly': 1}, {'jmeno': 'Jacob Bagersted', 'goly': 0}, {'jmeno': 'Sebastian Heymann', 'goly': 7}, {'jmeno': 'Tim Kneule', 'goly': 1}, {'jmeno': 'Kresimir Kozina', 'goly': 4}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 9, 'strely_proti': 33}, {'jmeno': 'Marco Rentschler', 'goly': 5}, {'jmeno': 'Marcel Schiller', 'goly': 9}, {'jmeno': 'Jens Schongarth', 'goly': 1}, {'jmeno': 'Nemanja Zelenovic', 'goly': 1}]",0.4,0.4,25.6,24.4,27.2,26.2,0.6,0.8,0.6,17.6,27.0,25.8,30.4
7892520,2019-05-09,Frisch Auf Göppingen,HC Erlangen,25,23,1.37,8.5,4.5,"[{'jmeno': 'Josip Peric', 'goly': 1}, {'jmeno': 'Tim Sorensen', 'goly': 0}, {'jmeno': 'Jacob Bagersted', 'goly': 0}, {'jmeno': 'Sebastian Heymann', 'goly': 0}, {'jmeno': 'Tim Kneule', 'goly': 4}, {'jmeno': 'Kresimir Kozina', 'goly': 3}, {'jmeno': 'Primoz Prost', 'goly': 0}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 23.8, 'zakroky': 5, 'strely_proti': 21}, {'jmeno': 'Marco Rentschler', 'goly': 1}, {'jmeno': 'Marcel Schiller', 'goly': 10}, {'jmeno': 'Nemanja Zelenovic', 'goly': 6}]","[{'jmeno': 'Petter Overby', 'goly': 3}, {'jmeno': 'Christopher Bissel', 'goly': 2}, {'jmeno': 'Nico Büdel', 'goly': 5}, {'jmeno': 'Michael Haaß', 'goly': 2}, {'jmeno': 'Nikolas Katsigiannis', 'uspesnost_zakroku_procenta': 34.2, 'zakroky': 13, 'strely_proti': 38}, {'jmeno': 'Benedikt Kellner', 'goly': 1}, {'jmeno': 'Nikolai Link', 'goly': 0}, {'jmeno': 'Dominik Mappes', 'goly': 1}, {'jmeno': 'Andreas Schroder', 'goly': 0}, {'jmeno': 'Nicolai Theilinger', 'goly': 2}, {'jmeno': 'Jonas Thummler', 'goly': 1}, {'jmeno': 'Florian von Gruchalla', 'goly': 6}]",0.6,0.4,27.8,25.2,24.4,27.2,0.2,0.4,0.4,26.400000000000002,25.2,29.7,31.3
7892527,2019-05-09,SG Bietigheim-Metterzimmern,TSV Hannover Burgdorf,29,27,3.0,7.5,1.67,"[{'jmeno': 'Vetle Ronningen', 'goly': 0}, {'jmeno': 'Jan Asmuth', 'goly': 6}, {'jmeno': 'Dominik Claus', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 5, 'strely_proti': 20}, {'jmeno': 'Max Emanuel', 'goly': 4}, {'jmeno': 'Robin Haller', 'goly': 0}, {'jmeno': 'Michael Kraus', 'goly': 3}, {'jmeno': 'Jonas Link', 'goly': 3}, {'jmeno': 'Jurgen Muller', 'uspesnost_zakroku_procenta': 38.9, 'zakroky': 7, 'strely_proti': 18}, {'jmeno': 'Patrick Rentschler', 'goly': 8}, {'jmeno': 'Christian Schafer', 'goly': 5}]","[{'jmeno': 'Nejc Cehte', 'goly': 0}, {'jmeno': 'Urban Lesjak', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 8, 'strely_proti': 32}, {'jmeno': 'Veit Mavers', 'goly': 2}, {'jmeno': 'Cristian Ugalde', 'goly': 6}, {'jmeno': 'Fabian Bohm', 'goly': 3}, {'jmeno': 'Ilija Brozovic', 'goly': 1}, {'jmeno': 'Kai Hafner', 'goly': 3}, {'jmeno': 'Timo Kastening', 'goly': 9}, {'jmeno': 'Morten Olsen', 'goly': 0}, {'jmeno': 'Evgeni Pevnov', 'goly': 2}, {'jmeno': 'Martin Ziemer', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 5}]",0.0,0.0,22.0,29.0,25.8,27.6,0.2,0.4,0.5,16.4,23.599999999999998,23.1,28.9
7892528,2019-05-09,TVB 1898 Stuttgart,TSV GWD Minden,30,31,1.7000000000000002,8.0,2.9,"[{'jmeno': 'Simon Baumgarten', 'goly': 2}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 6, 'strely_proti': 22}, {'jmeno': 'Max Hafner', 'goly': 6}, {'jmeno': 'Jonas Maier', 'uspesnost_zakroku_procenta': 11.8, 'zakroky': 2, 'strely_proti': 17}, {'jmeno': 'Sascha Pfattheicher', 'goly': 0}, {'jmeno': 'Samuel Rothlisberger', 'goly': 0}, {'jmeno': 'Bobby Schagen', 'goly': 6}, {'jmeno': 'Tobias Schimmelbauer', 'goly': 1}, {'jmeno': 'David Schmidt', 'goly': 6}, {'jmeno': 'Michael Schweikardt', 'goly': 0}, {'jmeno': 'Manuel Spath', 'goly': 3}, {'jmeno': 'Dominik Weiss', 'goly': 2}, {'jmeno': 'Lukas Von Deschwanden', 'goly': 3}]","[{'jmeno': 'Andreas Cederholm', 'goly': 2}, {'jmeno': 'Dalibor Doder', 'goly': 1}, {'jmeno': 'Lukas Kister', 'goly': 0}, {'jmeno': 'Anton Mansson', 'goly': 0}, {'jmeno': 'Marian Michalczik', 'goly': 7}, {'jmeno': 'Miljan Pusica', 'goly': 1}, {'jmeno': 'Christoffer Rambo', 'goly': 4}, {'jmeno': 'Savvas Savvas', 'goly': 2}, {'jmeno': 'Kim Sonne-Hansen', 'uspesnost_zakroku_procenta': 34.1, 'zakroky': 15, 'strely_proti': 44}, {'jmeno': 'Max Staar', 'goly': 4}, {'jmeno': 'Leon Grabenstein', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Magnus Gullerud', 'goly': 3}, {'jmeno': 'Luka Zvizej', 'goly': 5}, {'jmeno': 'Aliaksandr Padshyvalau', 'goly': 2}]",0.2,0.2,28.6,29.8,24.8,25.6,0.2,0.4,0.4,33.0,20.600000000000005,31.8,31.2
7892533,2019-05-09,HSG Wetzlar,THW Kiel,23,27,12.0,14.0,1.1,"[{'jmeno': 'Kai Wandschneider', 'goly': 0}, {'jmeno': 'Kristian Bjornsen', 'goly': 2}, {'jmeno': 'Stefan Cavor', 'goly': 5}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 3}, {'jmeno': 'Emil Frend Ofors', 'goly': 3}, {'jmeno': 'Maximilian Holst', 'goly': 3}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 1, 'strely_proti': 2}, {'jmeno': 'Stefan Kneer', 'goly': 0}, {'jmeno': 'Anton Lindskog', 'goly': 0}, {'jmeno': 'Filip Mirkulovski', 'goly': 1}, {'jmeno': 'Nils Torbrugge', 'goly': 3}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 29.7, 'zakroky': 11, 'strely_proti': 37}, {'jmeno': 'Lenny Rubin', 'goly': 3}]","[{'jmeno': 'Rune Dahmke', 'goly': 5}, {'jmeno': 'Domagoj Duvnjak', 'goly': 3}, {'jmeno': 'Niclas Ekberg', 'goly': 4}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 35.5, 'zakroky': 11, 'strely_proti': 31}, {'jmeno': 'Lukas Nilsson', 'goly': 0}, {'jmeno': 'Hendrik Pekeler', 'goly': 3}, {'jmeno': 'Ole Rahmel', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 2}, {'jmeno': 'Steffen Weinhold', 'goly': 5}, {'jmeno': 'Patrick Wiencek', 'goly': 2}, {'jmeno': 'Andreas Wolff', 'uspesnost_zakroku_procenta': 40.0, 'zakroky': 2, 'strely_proti': 5}, {'jmeno': 'Miha Zarabec', 'goly': 0}, {'jmeno': 'Nikola Bilyk', 'goly': 2}]",0.4,1.0,27.0,25.6,31.8,24.4,0.4,1.0,0.6,27.599999999999998,33.0,32.5,35.4
7892519,2019-05-11,SC DHfK Leipzig,Bergischer HC,25,25,2.4,7.0,1.9500000000000002,"[{'jmeno': 'Lukas Binder', 'goly': 0}, {'jmeno': 'Marc Esche', 'goly': 0}, {'jmeno': 'Patrick Wiesmach', 'goly': 5}, {'jmeno': 'Maciej Gebala', 'goly': 3}, {'jmeno': 'Maximilian Janke', 'goly': 0}, {'jmeno': 'Aivis Jurdzs', 'goly': 4}, {'jmeno': 'Niclas Pieczkowski', 'goly': 4}, {'jmeno': 'Milos Putera', 'goly': 0}, {'jmeno': 'Andreas Rojewski', 'goly': 3}, {'jmeno': 'Bastian Roscheck', 'goly': 0}, {'jmeno': 'Franz Semper', 'goly': 3}, {'jmeno': 'Philipp Weber', 'goly': 3}, {'jmeno': 'René Villadsen', 'goly': 0}]","[{'jmeno': 'Alexander Weck', 'goly': 1}, {'jmeno': 'Sebastian Hinze', 'goly': 0}, {'jmeno': 'Linus Arnesson', 'goly': 5}, {'jmeno': 'Tomas Babak', 'goly': 0}, {'jmeno': 'Rafael Baena Gonzales', 'goly': 2}, {'jmeno': 'Jeffrey Boomhouwer', 'goly': 3}, {'jmeno': 'Bogdan Andre Criciotoiu', 'goly': 1}, {'jmeno': 'Max Darj', 'goly': 1}, {'jmeno': 'Fabian Gutbrod', 'goly': 4}, {'jmeno': 'Kristian Nippes', 'goly': 3}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 26.9, 'zakroky': 7, 'strely_proti': 26}, {'jmeno': 'Bastian Rutschmann', 'uspesnost_zakroku_procenta': 14.3, 'zakroky': 1, 'strely_proti': 7}, {'jmeno': 'Arnor Thor Gunnarsson', 'goly': 5}]",0.6,0.8,27.8,26.8,26.8,26.2,0.6,0.6,0.8,28.2,26.4,5.0,30.9
7892522,2019-05-11,VfL Gummersbach,TBV Lemgo,25,19,1.45,8.0,4.0,"[{'jmeno': 'Fynn Herzig', 'goly': 3}, {'jmeno': 'Ivan Martinović', 'goly': 2}, {'jmeno': 'Torge Greve', 'goly': 0}, {'jmeno': 'Florian Baumgartner', 'goly': 3}, {'jmeno': 'Eirik Köpp', 'goly': 0}, {'jmeno': 'Carsten Lichtlein', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 6, 'strely_proti': 21}, {'jmeno': 'Pouya Norouzinezhad', 'goly': 4}, {'jmeno': 'Moritz Preuss', 'goly': 3}, {'jmeno': 'Matthias Puhle', 'goly': 0}, {'jmeno': 'Tobias Schroter', 'goly': 2}, {'jmeno': 'Marvin Sommer', 'goly': 7}, {'jmeno': 'Stanislav Zhukov', 'goly': 1}]","[{'jmeno': 'Dani Baijens', 'goly': 0}, {'jmeno': 'Fynn Hangstein', 'goly': 4}, {'jmeno': 'Florian Kehrmann', 'goly': 0}, {'jmeno': 'Dominik Ebner', 'goly': 0}, {'jmeno': 'Isaias Guardiola', 'goly': 1}, {'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Robin Hübscher', 'goly': 0}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 11.1, 'zakroky': 1, 'strely_proti': 9}, {'jmeno': 'Christian Klimek', 'goly': 1}, {'jmeno': 'Christoph Theuerkauf', 'goly': 2}, {'jmeno': 'Piotr Wyszomirski', 'uspesnost_zakroku_procenta': 39.3, 'zakroky': 11, 'strely_proti': 28}, {'jmeno': 'Patrick Zieker', 'goly': 7}, {'jmeno': 'Fabian van Olphen', 'goly': 0}]",0.2,0.4,23.6,27.4,26.0,25.4,0.2,0.2,0.2,24.4,22.2,27.0,28.7
